-600,-195,-520
-606,-201,-533
-612,-201,-526
-612,-201,-526
-653,-212,-514
-653,-212,-514
-630,-212,-514
-624,-201,-520
-624,-201,-520
-624,-195,-508
-624,-195,-508
-630,-207,-533
-630,-207,-533
-618,-183,-526
-647,-207,-520
-647,-207,-520
-600,-165,-507
-600,-165,-507
-641,-136,-501
-635,-142,-520
-635,-142,-520
-630,-118,-514
-630,-118,-514
-630,-89,-482
-618,-42,-489
-618,-42,-489
-653,23,-476
-653,23,-476
-653,82,-420
-653,147,-413
-653,147,-413
-641,211,-357
-641,211,-357
-647,288,-313
-671,335,-263
-671,335,-263
-630,365,-206
-630,365,-206
-635,400,-181
-624,418,-131
-624,418,-131
-653,447,-81
-653,447,-81
-624,447,-75
-624,447,-75
-671,465,-18
-635,506,50
-635,506,50
-647,500,81
-647,500,81
-647,506,131
-700,524,282
-700,524,282
-694,524,313
-694,524,313
-730,524,369
-747,524,382
-747,524,382
-789,512,501
-789,512,501
-718,459,595
-712,406,670
-712,406,670
-730,412,677
-730,412,677
-700,370,727
-724,312,777
-724,312,777
-700,276,839
-700,276,839
-712,217,846
-694,200,839
-694,200,839
-694,164,890
-694,164,890
-794,147,914
-830,100,952
-830,100,952
-841,29,1002
-841,29,1002
-824,-42,1002
-818,-77,1021
-818,-77,1021
-783,-171,1028
-783,-171,1028
-671,-289,1002
-653,-366,990
-653,-366,990
-677,-483,990
-677,-483,990
-741,-572,977
-741,-572,977
-777,-636,989
-859,-642,977
-859,-642,977
-965,-678,945
-965,-678,945
-1036,-666,983
-1159,-666,958
-1159,-666,958
-1259,-660,908
-1259,-660,908
-1342,-683,864
-1407,-630,826
-1407,-630,826
-1471,-613,788
-1471,-613,788
-1542,-566,763
-1577,-495,795
-1577,-495,795
-1560,-360,820
-1560,-360,820
-1548,-254,832
-1518,-101,857
-1518,-101,857
-1489,5,876
-1489,5,876
-1406,76,851
-1359,129,870
-1359,129,870
-1389,164,870
-1389,164,870
-1353,217,788
-1406,241,750
-1406,241,750
-1395,259,775
-1395,259,775
-1336,353,700
-1289,388,688
-1289,388,688
-1271,406,688
-1271,406,688
-1224,394,738
-1189,376,738
-1189,376,738
-1171,382,750
-1171,382,750
-1083,423,738
-1047,429,713
-1047,429,713
-983,435,694
-983,435,694
-994,441,688
-994,453,656
-994,453,656
-1018,506,613
-1018,506,613
-953,512,550
-953,512,550
-906,523,525
-947,535,500
-947,535,500
-935,559,456
-935,559,456
-912,529,456
-847,565,437
-847,565,437
-829,559,394
-829,559,394
-894,582,337
-824,594,325
-824,594,325
-877,570,243
-877,570,243
-906,576,175
-918,582,131
-918,582,131
-977,570,137
-977,570,137
-1000,594,106
-1024,565,75
-1024,565,75
-1088,553,75
-1088,553,75
-1147,570,87
-1218,535,118
-1218,535,118
-1241,529,143
-1241,529,143
-1294,535,187
-1306,523,256
-1306,523,256
-1289,541,306
-1289,541,306
-1300,529,343
-1283,523,256
-1283,523,256
-1306,523,231
-1306,523,231
-1300,506,206
-1341,512,193
-1341,512,193
-1353,512,187
-1353,512,187
-1394,482,162
-1400,470,131
-1400,470,131
-1383,482,87
-1383,482,87
-1465,400,-12
-1465,400,-12
-1483,376,-74
-1471,335,-174
-1471,335,-174
-1365,317,-249
-1365,317,-249
-1318,288,-331
-1265,253,-393
-1265,253,-393
-1230,188,-431
-1230,188,-431
-1200,129,-499
-1188,41,-524
-1188,41,-524
-1153,-36,-574
-1153,-36,-574
-1124,-154,-599
-1135,-236,-606
-1135,-236,-606
-1094,-330,-581
-1094,-330,-581
-1065,-448,-587
-1082,-554,-537
-1082,-554,-537
-1029,-583,-524
-1029,-583,-524
-1047,-624,-543
-1006,-677,-512
-1006,-677,-512
-982,-719,-487
-982,-719,-487
-888,-766,-468
-829,-807,-399
-829,-807,-399
-747,-824,-337
-747,-824,-337
-659,-866,-268
-564,-801,-256
-564,-801,-256
-470,-801,-206
-470,-801,-206
-376,-766,-149
-376,-766,-149
-323,-695,-106
-153,-530,156
-153,-530,156
-94,-359,187
-94,-359,187
-153,-154,156
-205,111,68
-205,111,68
-423,294,31
-423,294,31
-482,388,56
-559,417,49
-559,417,49
-553,394,37
-553,394,37
-600,453,0
-682,459,-43
-682,459,-43
-723,517,-99
-723,517,-99
-753,453,-124
-835,429,-218
-835,429,-218
-829,388,-281
-829,388,-281
-882,323,-368
-918,264,-424
-918,264,-424
-923,176,-443
-923,176,-443
-1012,100,-505
-1059,64,-537
-1059,64,-537
-1065,47,-518
-1065,47,-518
-1112,11,-543
-1177,-65,-537
-1177,-65,-537
-1176,-24,-543
-1176,-24,-543
-1182,-89,-537
-1147,-165,-561
-1147,-165,-561
-1118,-230,-586
-1118,-230,-586
-1112,-189,-568
-1112,-189,-568
-1112,-201,-586
-1082,-195,-568
-1082,-195,-568
-1141,-183,-549
-1141,-183,-549
-1300,-183,-549
-1341,-171,-493
-1341,-171,-493
-1471,-165,-437
-1471,-165,-437
-1565,-195,-355
-1618,-224,-280
-1618,-224,-280
-1694,-206,-168
-1694,-206,-168
-1777,-206,12
-1859,-195,206
-1859,-195,206
-1806,-189,355
-1806,-189,355
-1765,-171,468
-1736,-154,593
-1736,-154,593
-1671,-183,661
-1671,-183,661
-1618,-236,792
-1530,-289,867
-1530,-289,867
-1453,-312,911
-1453,-312,911
-1382,-418,917
-1347,-512,923
-1347,-512,923
-1353,-583,861
-1353,-583,861
-1453,-660,767
-1424,-760,717
-1424,-760,717
-1394,-854,617
-1394,-854,617
-1459,-895,386
-1477,-942,287
-1477,-942,287
-1406,-966,262
-1406,-966,262
-1429,-948,218
-1435,-936,106
-1435,-936,106
-1447,-930,37
-1447,-930,37
-1488,-830,-68
-1488,-830,-68
-1500,-724,-218
-1506,-695,-268
-1506,-695,-268
-1482,-654,-318
-1482,-654,-318
-1429,-571,-393
-1365,-495,-443
-1365,-495,-443
-1353,-507,-461
-1353,-507,-461
-1323,-477,-505
-1318,-442,-499
-1318,-442,-499
-1235,-383,-555
-1235,-383,-555
-1165,-330,-549
-1141,-330,-574
-1141,-330,-574
-1076,-277,-567
-1076,-277,-567
-1065,-289,-567
-1029,-242,-599
-1029,-242,-599
-1000,-254,-574
-1000,-254,-574
-923,-224,-567
-953,-165,-580
-953,-165,-580
-906,-112,-574
-906,-112,-574
-859,-89,-542
-712,-6,-492
-712,-6,-492
-629,76,-436
-629,76,-436
-506,88,-324
-341,94,-131
-341,94,-131
-276,82,-12
-276,82,-12
-235,100,49
-241,70,99
-241,70,99
-211,35,162
-211,35,162
-152,-48,255
-152,-48,255
-164,-95,392
-188,-142,461
-188,-142,461
-170,-165,517
-170,-165,517
-247,-218,604
-288,-324,679
-288,-324,679
-317,-412,729
-317,-412,729
-400,-448,791
-458,-448,847
-458,-448,847
-553,-424,916
-553,-424,916
-688,-424,997
-782,-501,990
-782,-501,990
-764,-506,960
-764,-506,960
-800,-506,985
-706,-518,947
-706,-518,947
-623,-495,934
-623,-495,934
-523,-436,860
-370,-365,791
-370,-365,791
-211,-253,604
-211,-253,604
-194,-212,511
-152,-159,399
-152,-159,399
-129,-148,374
-129,-148,374
-152,-95,280
-170,-24,236
-170,-24,236
-182,5,230
-182,5,230
-200,41,137
-200,41,137
-258,135,-24
-400,200,-105
-400,200,-105
-464,217,-149
-464,217,-149
-582,288,-249
-717,335,-286
-717,335,-286
-994,429,-280
-994,429,-280
-1111,364,-299
-1294,352,-249
-1294,352,-249
-1376,323,-211
-1376,323,-211
-1488,282,-199
-1564,223,-124
-1564,223,-124
-1653,135,-18
-1653,135,-18
-1717,82,18
-1765,47,106
-1765,47,106
-1776,-36,124
-1776,-36,124
-1788,-83,155
-1829,-112,261
-1829,-112,261
-1818,-153,317
-1818,-153,317
-1829,-189,417
-1776,-189,523
-1776,-189,523
-1706,-295,617
-1706,-295,617
-1676,-342,692
-1618,-377,760
-1618,-377,760
-1535,-454,760
-1535,-454,760
-1506,-512,785
-1494,-554,804
-1494,-554,804
-1441,-589,829
-1441,-589,829
-1347,-612,860
-1247,-624,916
-1247,-624,916
-1117,-659,929
-1117,-659,929
-1041,-665,935
-1041,-665,935
-1023,-683,916
-994,-765,885
-994,-765,885
-900,-783,835
-900,-783,835
-876,-842,798
-800,-824,760
-800,-824,760
-776,-860,748
-776,-860,748
-682,-871,716
-606,-877,654
-606,-877,654
-576,-895,629
-576,-895,629
-488,-877,573
-464,-848,480
-464,-848,480
-411,-860,436
-411,-860,436
-388,-865,417
-370,-836,392
-370,-836,392
-388,-854,367
-388,-854,367
-329,-812,230
-353,-807,105
-353,-807,105
-358,-830,87
-358,-830,87
-376,-807,56
-417,-830,-12
-417,-830,-12
-399,-800,-112
-399,-800,-112
-452,-806,-136
-511,-800,-180
-511,-800,-180
-546,-777,-242
-546,-777,-242
-594,-789,-273
-594,-789,-273
-646,-736,-317
-717,-789,-360
-717,-789,-360
-770,-783,-348
-770,-783,-348
-835,-771,-385
-870,-742,-385
-870,-742,-385
-964,-700,-454
-964,-700,-454
-1023,-636,-479
-1064,-548,-516
-1064,-548,-516
-1082,-483,-504
-1082,-483,-504
-1070,-477,-553
-952,-483,-529
-952,-483,-529
-817,-436,-553
-817,-436,-553
-805,-353,-560
-776,-230,-529
-776,-230,-529
-741,-183,-516
-741,-183,-516
-682,-171,-522
-682,-159,-516
-682,-159,-516
-505,-130,-429
-505,-130,-429
-399,-106,-342
-347,-130,-279
-347,-130,-279
-317,-153,-236
-317,-153,-236
-241,-183,-111
-176,-259,-37
-176,-259,-37
-170,-318,43
-170,-318,43
-147,-395,142
-158,-483,217
-158,-483,217
-194,-565,341
-194,-565,341
-264,-612,465
-264,-612,465
-311,-612,602
-470,-653,764
-470,-653,764
-570,-694,813
-570,-694,813
-841,-742,876
-982,-700,888
-982,-700,888
-1070,-712,882
-1070,-712,882
-1135,-694,882
-1352,-642,839
-1352,-642,839
-1540,-595,683
-1540,-595,683
-1705,-524,578
-1746,-465,460
-1746,-465,460
-1799,-418,317
-1799,-418,317
-1841,-383,230
-1817,-353,149
-1817,-353,149
-1799,-371,111
-1799,-371,111
-1788,-371,31
-1729,-383,-93
-1729,-383,-93
-1658,-395,-236
-1658,-395,-236
-1552,-442,-311
-1494,-477,-385
-1494,-477,-385
-1417,-506,-373
-1417,-506,-373
-1405,-583,-398
-1341,-600,-423
-1341,-600,-423
-1335,-659,-379
-1335,-659,-379
-1241,-718,-379
-1276,-789,-323
-1276,-789,-323
-1276,-842,-230
-1276,-842,-230
-1258,-900,-186
-1258,-900,-186
-1252,-948,-118
-1276,-977,-6
-1276,-977,-6
-1346,-1000,87
-1346,-1000,87
-1346,-971,149
-1335,-1018,248
-1335,-1018,248
-1335,-995,373
-1335,-995,373
-1323,-965,454
-1305,-995,473
-1305,-995,473
-1282,-1000,473
-1282,-1000,473
-1164,-1030,572
-1111,-1018,578
-1111,-1018,578
-1076,-1018,522
-1076,-1018,522
-876,-1083,423
-841,-1071,373
-841,-1071,373
-711,-1042,267
-711,-1042,267
-658,-1018,280
-564,-1030,329
-564,-1030,329
-564,-995,392
-564,-995,392
-547,-971,410
-594,-995,485
-594,-995,485
-488,-918,534
-488,-918,534
-511,-924,547
-541,-918,560
-541,-918,560
-470,-883,566
-470,-883,566
-458,-836,603
-435,-824,659
-435,-824,659
-352,-718,616
-352,-718,616
-452,-759,690
-652,-800,790
-652,-800,790
-835,-830,821
-835,-830,821
-905,-853,840
-1076,-877,777
-1076,-877,777
-1176,-859,790
-1176,-859,790
-1276,-818,790
-1276,-818,790
-1376,-777,715
-1488,-724,684
-1488,-724,684
-1523,-683,696
-1523,-683,696
-1552,-683,653
-1617,-624,616
-1617,-624,616
-1670,-500,566
-1670,-500,566
-1717,-406,591
-1688,-377,647
-1688,-377,647
-1664,-318,684
-1664,-318,684
-1611,-224,777
-1535,-136,827
-1535,-136,827
-1488,-100,821
-1488,-100,821
-1494,-48,840
-1382,35,914
-1382,35,914
-1246,147,895
-1246,147,895
-1164,252,864
-1070,282,833
-1070,282,833
-1035,335,789
-1035,335,789
-994,352,752
-970,411,715
-970,411,715
-994,399,721
-994,399,721
-999,399,715
-994,417,703
-994,417,703
-958,452,665
-958,452,665
-941,476,634
-964,488,584
-964,488,584
-970,482,597
-970,482,597
-882,488,584
-864,529,385
-864,529,385
-841,576,311
-841,576,311
-835,552,248
-835,552,248
-770,541,205
-717,558,167
-717,558,167
-658,494,155
-658,494,155
-682,499,118
-676,523,111
-676,523,111
-694,476,55
-694,476,55
-764,488,-55
-835,429,-161
-835,429,-161
-894,417,-267
-894,417,-267
-905,364,-279
-911,305,-366
-911,305,-366
-935,317,-373
-935,317,-373
-911,270,-398
-864,276,-391
-864,276,-391
-846,229,-416
-846,229,-416
-794,123,-460
-770,52,-485
-770,52,-485
-746,5,-485
-746,5,-485
-711,-42,-522
-676,-77,-503
-676,-77,-503
-664,-71,-491
-664,-71,-491
-664,-65,-497
-664,-65,-497
-670,-89,-497
-641,-95,-472
-641,-95,-472
-647,-71,-503
-647,-71,-503
-664,-53,-522
-652,-53,-454
-652,-53,-454
-617,-65,-460
-617,-65,-460
-611,-48,-460
-611,-59,-454
-611,-59,-454
-605,-89,-478
-605,-89,-478
-582,-59,-441
-594,-83,-466
-594,-83,-466
-564,-65,-454
-564,-65,-454
-552,-59,-454
-547,-53,-447
-547,-53,-447
-558,-30,-447
-558,-30,-447
-564,5,-423
-611,-18,-447
-611,-18,-447
-588,5,-447
-588,5,-447
-617,23,-435
-617,23,-435
-635,11,-441
-623,17,-447
-623,17,-447
-641,41,-435
-641,41,-435
-652,58,-454
-676,41,-454
-676,41,-454
-670,29,-441
-670,29,-441
-658,64,-466
-652,58,-460
